Datum,Turnier,Serie,Court,Belag,Runde,BestOf,Sieger,Verlierer,SRang,VRang,S1,V1,S2,V2,S3,V3,S4,V4,S5,V5,SSaetze,VSaetze,SSpiele,VSpiele,Status,QuoteS,QuoteV
2025-04-06,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Vacherot V.,Struff J.L.,255,49,6,2,6,1,,,,,,,2,,12,3,Completed,2.79,1.45
2025-04-06,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Arnaldi M.,164,40,6,3,4,6,6,4,,,,,2,1,16,13,Completed,4.2,1.23
2025-04-06,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Thompson J.,Mpetshi G.,38,30,6,4,6,3,,,,,,,2,,12,7,Completed,2.25,1.64
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Tabilo A.,Wawrinka S.,32,163,1,6,7,5,7,5,,,,,2,1,15,16,Completed,1.69,2.17
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Shapovalov D.,45,29,6,3,7,6,,,,,,,2,,13,9,Completed,2.73,1.46
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Lehecka J.,Korda S.,28,24,6,3,7,6,,,,,,,2,,13,9,Completed,1.63,2.28
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Marozsan F.,44,81,4,6,6,1,6,1,,,,,2,1,16,8,Completed,2.15,1.72
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Altmaier D.,Auger-Aliassime F.,84,19,7,6,6,3,,,,,,,2,,13,9,Completed,2.76,1.44
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Bu Y.,16,67,4,6,7,5,6,3,,,,,2,1,17,14,Completed,1.22,4.4
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Berrettini M.,Navone M.,34,70,6,4,6,4,,,,,,,2,,12,8,Completed,1.51,2.6
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Ugo Carabelli C.,39,63,6,4,6,4,,,,,,,2,,12,8,Completed,1.92,1.9
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Medvedev D.,Khachanov K.,11,25,7,5,4,6,6,4,,,,,2,1,17,15,Completed,1.88,1.93
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Shelton B.,42,14,6,7,6,2,6,1,,,,,2,1,18,10,Completed,1.62,2.33
2025-04-07,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo F.,Fognini F.,22,113,6,0,6,3,,,,,,,2,,12,3,Completed,1.12,6.24
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Jarry N.,18,58,6,3,6,4,,,,,,,2,,12,7,Completed,1.35,3.28
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Martinez P.,Sonego L.,51,41,6,4,1,6,6,2,,,,,2,1,13,12,Completed,2.61,1.5
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,Humbert U.,27,20,3,6,7,6,6,4,,,,,2,1,16,16,Completed,2.21,1.68
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Nakashima B.,52,31,6,2,6,4,,,,,,,2,,12,6,Completed,2.22,1.67
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Rune H.,43,12,6,2,3,0,,,,,,,1,,9,2,Retired,3.18,1.36
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Cobolli F.,Lajovic D.,36,109,6,4,6,2,,,,,,,2,,12,6,Completed,1.86,1.95
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Moutet C.,46,75,4,6,6,1,6,4,,,,,2,1,16,11,Completed,1.67,2.18
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Machac T.,Baez S.,21,33,3,6,6,3,6,2,,,,,2,1,15,11,Completed,1.75,2.08
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Fils A.,Griekspoor T.,15,35,6,7,6,4,6,2,,,,,2,1,18,13,Completed,1.5,2.61
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Tiafoe F.,Kecmanovic M.,17,47,6,2,5,7,7,6,,,,,2,1,18,15,Completed,2.67,1.48
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Berrettini M.,Zverev A.,34,2,2,6,6,3,7,5,,,,,2,1,15,14,Completed,2.42,1.56
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Thompson J.,8,38,4,6,6,4,6,2,,,,,2,1,16,12,Completed,1.13,6.12
2025-04-08,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Draper J.,Giron M.,6,45,6,1,6,1,,,,,,,2,,12,2,Completed,1.29,3.72
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Etcheverry T.,42,46,7,6,6,3,,,,,,,2,,13,9,Completed,1.57,2.42
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Lehecka J.,16,28,1,6,7,5,6,2,,,,,2,1,14,13,Completed,1.67,2.23
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Gasquet R.,84,164,7,5,5,7,6,2,,,,,2,1,18,14,Completed,1.45,2.79
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Borges N.,Martinez P.,43,51,7,5,6,7,6,4,,,,,2,1,19,16,Completed,1.5,2.62
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Fils A.,Cobolli F.,15,36,6,2,6,4,,,,,,,2,,12,6,Completed,1.46,2.74
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Monfils G.,9,44,6,4,7,6,,,,,,,2,,13,10,Completed,1.51,2.59
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Cerundolo F.,3,22,3,6,6,0,6,1,,,,,2,1,15,7,Completed,1.36,3.12
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,De Minaur A.,Machac T.,10,21,3,6,6,0,6,3,,,,,2,1,15,9,Completed,1.71,2.16
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Bautista Agut R.,7,52,6,2,6,1,,,,,,,2,,12,3,Completed,1.22,4.39
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Tabilo A.,Djokovic N.,32,5,6,3,6,4,,,,,,,2,,12,7,Completed,4.82,1.18
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Popyrin A.,Tiafoe F.,27,17,3,6,6,3,6,3,,,,,2,1,15,12,Completed,1.68,2.19
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Vacherot V.,18,255,4,6,6,3,6,1,,,,,2,1,16,10,Completed,1.2,4.6
2025-04-09,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Muller A.,11,39,7,6,5,7,6,2,,,,,2,1,18,15,Completed,1.52,2.53
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Fils A.,Rublev A.,15,9,6,2,6,3,,,,,,,2,,12,5,Completed,1.74,2.1
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,Draper J.,42,6,6,3,6,7,6,4,,,,,2,1,18,14,Completed,2.71,1.47
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Popyrin A.,Ruud C.,27,7,6,4,3,6,7,5,,,,,2,1,16,15,Completed,4.32,1.22
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Alcaraz C.,Altmaier D.,3,84,6,3,6,1,,,,,,,2,,12,4,Completed,1.07,8.92
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Berrettini M.,16,34,6,3,6,3,,,,,,,2,,12,6,Completed,2.1,1.73
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,De Minaur A.,Medvedev D.,10,11,6,2,6,2,,,,,,,2,,12,4,Completed,1.66,2.2
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Borges N.,8,43,6,1,6,1,,,,,,,2,,12,2,Completed,1.24,4.04
2025-04-10,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Dimitrov G.,Tabilo A.,18,32,6,3,3,6,6,2,,,,,2,1,15,11,Completed,1.59,2.36
2025-04-11,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Quarterfinals,3,Davidovich Fokina A.,Popyrin A.,42,27,6,3,6,2,,,,,,,2,,12,5,Completed,1.54,2.5
2025-04-11,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Fils A.,3,15,4,6,7,5,6,3,,,,,2,1,17,14,Completed,1.36,3.17
2025-04-11,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Quarterfinals,3,De Minaur A.,Dimitrov G.,10,18,6,0,6,0,,,,,,,2,,12,0,Completed,1.54,2.5
2025-04-11,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Quarterfinals,3,Musetti L.,Tsitsipas S.,16,8,1,6,6,3,6,4,,,,,2,1,13,13,Completed,2.17,1.7
2025-04-12,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Semifinals,3,Alcaraz C.,Davidovich Fokina A.,3,42,7,6,6,4,,,,,,,2,,13,10,Completed,1.22,4.35
2025-04-12,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Semifinals,3,Musetti L.,De Minaur A.,16,10,1,6,6,4,7,6,,,,,2,1,14,16,Completed,2.15,1.71
2025-04-13,Monte Carlo Masters,Masters 1000,Outdoor,Clay,The Final,3,Alcaraz C.,Musetti L.,3,16,3,6,6,1,6,0,,,,,2,,15,7,Completed,1.21,4.42
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Nakashima B.,49,32,7,5,5,7,6,4,,,,,2,1,18,16,Completed,2.15,1.71
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Korda S.,Arnaldi M.,24,42,3,6,6,3,6,2,,,,,2,1,15,11,Completed,2.04,1.77
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Fearnley J.,Carballes Baena R.,74,55,6,1,7,5,,,,,,,2,,13,6,Completed,4.34,1.22
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Medjedovic H.,Mpetshi G.,72,34,7,5,7,6,,,,,,,2,,14,11,Completed,1.45,2.75
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Rune H.,Ramos A.,13,234,7,5,6,4,,,,,,,2,,13,9,Completed,1.14,5.77
2025-04-14,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,De Jong J.,8,94,6,1,6,3,,,,,,,2,,12,4,Completed,1.37,3.13
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Fils A.,Carreno Busta P.,14,99,7,6,6,3,,,,,,,2,,13,9,Completed,1.24,4.05
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Dzumhur D.,35,65,6,1,7,5,,,,,,,2,,13,6,Completed,1.3,3.55
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Tsitsipas S.,Opelka R.,16,105,6,2,6,2,,,,,,,2,,12,4,Completed,1.12,6.15
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Galan D.E.,10,117,6,4,6,3,,,,,,,2,,12,7,Completed,1.13,5.98
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Djere L.,Rinderknech A.,80,75,6,7,6,1,6,2,,,,,2,1,18,10,Completed,1.26,3.94
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,De Minaur A.,Etcheverry T.,7,46,6,4,6,4,,,,,,,2,,12,8,Completed,1.35,3.21
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Tiafoe F.,57,18,2,6,7,5,6,1,,,,,2,1,15,12,Completed,1.71,2.13
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Quinn E.,2,126,6,2,7,6,,,,,,,2,,13,8,Completed,1.03,14.44
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Khachanov K.,Norrie C.,27,88,6,7,6,4,6,3,,,,,2,1,18,14,Completed,1.57,2.42
2025-04-15,Barcelona Open,ATP500,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Wawrinka S.,30,162,6,1,6,4,,,,,,,2,,12,5,Completed,1.25,3.99
2025-04-16,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Fils A.,Martinez P.,14,49,6,3,6,2,,,,,,,2,,12,5,Completed,1.21,4.44
2025-04-16,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Rune H.,Baez S.,13,35,4,6,6,1,6,2,,,,,2,1,16,9,Completed,1.68,2.17
2025-04-16,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Korda S.,16,24,7,6,6,4,,,,,,,2,,13,10,Completed,1.31,3.51
2025-04-16,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Ruud C.,Medjedovic H.,10,72,7,5,7,5,,,,,,,2,,14,10,Completed,1.37,3.11
2025-04-17,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Khachanov K.,Munar J.,27,57,7,5,6,4,,,,,,,2,,13,9,Completed,1.68,2.22
2025-04-17,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Rublev A.,30,8,7,5,6,4,,,,,,,2,,13,9,Completed,1.99,1.82
2025-04-17,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,Alcaraz C.,Djere L.,2,80,6,2,6,4,,,,,,,2,,12,6,Completed,1.08,8.02
2025-04-17,Barcelona Open,ATP500,Outdoor,Clay,2nd Round,3,De Minaur A.,Fearnley J.,7,74,6,1,6,2,,,,,,,2,,12,3,Completed,1.08,7.94
2025-04-18,Barcelona Open,ATP500,Outdoor,Clay,Quarterfinals,3,Khachanov K.,Davidovich Fokina A.,27,30,6,4,7,5,,,,,,,2,,13,9,Completed,2.66,1.48
2025-04-18,Barcelona Open,ATP500,Outdoor,Clay,Quarterfinals,3,Rune H.,Ruud C.,13,10,6,4,6,2,,,,,,,2,,12,6,Completed,2.37,1.59
2025-04-18,Barcelona Open,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,De Minaur A.,2,7,7,5,6,3,,,,,,,2,,13,8,Completed,1.22,4.34
2025-04-18,Barcelona Open,ATP500,Outdoor,Clay,Quarterfinals,3,Fils A.,Tsitsipas S.,14,16,2,0,,,,,,,,,,,2,0,Retired,1.79,2.03
2025-04-19,Barcelona Open,ATP500,Outdoor,Clay,Semifinals,3,Rune H.,Khachanov K.,13,27,6,3,6,2,,,,,,,2,,12,5,Completed,1.57,2.43
2025-04-19,Barcelona Open,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Fils A.,2,14,6,2,6,4,,,,,,,2,,12,6,Completed,1.32,3.4
2025-04-20,Barcelona Open,ATP500,Outdoor,Clay,The Final,3,Rune H.,Alcaraz C.,13,2,7,6,6,2,,,,,,,2,,13,8,Completed,4.59,1.21
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Griekspoor T.,Tien L.,37,69,6,4,6,2,,,,,,,2,,12,6,Completed,1.36,3.18
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Kecmanovic M.,Giron M.,48,45,6,2,6,7,7,6,,,,,2,1,19,15,Completed,1.42,2.89
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Goffin D.,Harris B.,52,106,6,2,6,7,6,4,,,,,2,1,18,13,Completed,1.32,3.38
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Shelton B.,Gojo B.,15,410,4,6,7,6,7,6,,,,,2,1,18,18,Completed,1.47,2.69
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Muller A.,3,40,6,4,6,1,,,,,,,2,,12,5,Completed,1.17,5.07
2025-04-14,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Altmaier D.,Tseng C.H.,68,103,7,6,7,6,,,,,,,2,,14,12,Completed,1.47,2.68
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Darderi L.,O Connell C.,47,87,7,6,7,6,,,,,,,2,,14,12,Completed,1.35,3.2
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Bautista Agut R.,89,53,6,4,3,6,6,4,,,,,2,1,15,14,Completed,1.7,2.16
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Hanfmann Y.,Mensik J.,131,23,7,6,4,6,6,3,,,,,2,1,17,15,Completed,3.32,1.33
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Marozsan F.,Engel J.,77,347,6,4,6,1,,,,,,,2,,12,5,Completed,1.14,5.8
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Shevchenko A.,Cobolli F.,104,36,6,7,6,3,6,4,,,,,2,1,18,14,Completed,3.67,1.28
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Struff J.L.,22,51,6,0,6,2,,,,,,,2,,12,2,Completed,1.28,3.75
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Humbert U.,Jarry N.,21,58,4,6,6,3,6,2,,,,,2,1,16,11,Completed,1.79,2.03
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Dedura-Palomero D.,Shapovalov D.,549,29,7,6,3,0,,,,,,,1,,10,6,Retired,7.31,1.09
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Navone M.,Auger-Aliassime F.,70,19,2,6,6,4,7,6,,,,,2,1,15,16,Completed,2.16,1.7
2025-04-15,BMW Open,ATP500,Outdoor,Clay,1st Round,3,Bergs Z.,Bublik A.,50,78,6,7,6,4,7,5,,,,,2,1,19,16,Completed,1.57,2.44
2025-04-16,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Darderi L.,Kecmanovic M.,47,48,2,6,7,6,6,4,,,,,2,1,15,16,Completed,1.76,2.07
2025-04-16,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Shelton B.,Van De Zandschulp B.,15,89,7,6,6,3,,,,,,,2,,13,9,Completed,1.8,2.02
2025-04-16,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Altmaier D.,3,68,6,3,6,2,,,,,,,2,,12,5,Completed,1.14,5.87
2025-04-16,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Griekspoor T.,Hanfmann Y.,37,131,7,6,6,3,,,,,,,2,,13,9,Completed,1.36,3.16
2025-04-17,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Goffin D.,Navone M.,52,70,0,6,7,5,6,1,,,,,2,1,13,12,Completed,3.04,1.39
2025-04-17,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Shevchenko A.,22,104,6,3,6,2,,,,,,,2,,12,5,Completed,1.09,7.3
2025-04-17,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Bergs Z.,Dedura-Palomero D.,50,549,6,1,6,1,,,,,,,2,,12,2,Completed,1.13,5.94
2025-04-17,BMW Open,ATP500,Outdoor,Clay,2nd Round,3,Marozsan F.,Humbert U.,77,21,6,4,6,4,,,,,,,2,,12,8,Completed,1.87,1.93
2025-04-18,BMW Open,ATP500,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Goffin D.,22,52,6,2,6,4,,,,,,,2,,12,6,Completed,1.16,5.19
2025-04-18,BMW Open,ATP500,Outdoor,Clay,Quarterfinals,3,Shelton B.,Darderi L.,15,47,6,4,6,3,,,,,,,2,,12,7,Completed,2.21,1.67
2025-04-18,BMW Open,ATP500,Outdoor,Clay,Quarterfinals,3,Zverev A.,Griekspoor T.,3,37,6,7,7,6,6,4,,,,,2,1,19,17,Completed,1.27,3.78
2025-04-18,BMW Open,ATP500,Outdoor,Clay,Quarterfinals,3,Marozsan F.,Bergs Z.,77,50,6,3,7,6,,,,,,,2,,13,9,Completed,1.69,2.19
2025-04-19,BMW Open,ATP500,Outdoor,Clay,Semifinals,3,Shelton B.,Cerundolo F.,15,22,2,6,7,6,6,4,,,,,2,1,15,16,Completed,3.25,1.35
2025-04-19,BMW Open,ATP500,Outdoor,Clay,Semifinals,3,Zverev A.,Marozsan F.,3,77,7,6,6,3,,,,,,,2,,13,9,Completed,1.22,4.41
2025-04-20,BMW Open,ATP500,Outdoor,Clay,The Final,3,Zverev A.,Shelton B.,3,15,6,2,6,4,,,,,,,2,,12,6,Completed,1.21,4.53
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Navone M.,Mpetshi G.,85,37,6,4,6,4,,,,,,,2,,12,8,Completed,1.64,2.28
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Rinderknech A.,Safiullin R.,76,73,7,6,6,1,,,,,,,2,,13,7,Completed,2.51,1.54
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Cina F.,Wong C.,373,169,7,6,6,1,,,,,,,2,,13,7,Completed,1.59,2.4
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,O Connell C.,Ugo Carabelli C.,87,59,6,3,6,4,,,,,,,2,,12,7,Completed,2.27,1.65
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Bonzi B.,Cilic M.,62,109,6,3,6,2,,,,,,,2,,12,5,Completed,3.45,1.32
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Carreno Busta P.,41,96,6,7,7,6,6,3,,,,,2,1,19,16,Completed,1.64,2.27
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Mayot H.,Moutet C.,160,82,6,3,4,2,,,,,,,1,,10,5,Retired,2.53,1.53
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Quinn E.,Lajovic D.,119,138,6,3,6,4,,,,,,,2,,12,7,Completed,2.46,1.56
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Munar J.,55,53,6,4,2,6,6,3,,,,,2,1,14,13,Completed,2.63,1.5
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Ofner S.,Gaston H.,153,80,6,4,6,3,,,,,,,2,,12,7,Completed,2.32,1.61
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Djere L.,Fognini F.,71,112,6,2,6,3,,,,,,,2,,12,5,Completed,1.23,4.22
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Comesana F.,Martinez P.,70,48,6,4,6,4,,,,,,,2,,12,8,Completed,1.88,1.93
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo J.M.,Kovacevic A.,126,77,3,6,7,5,6,2,,,,,2,1,16,13,Completed,1.6,2.37
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Michelsen A.,75,38,7,6,7,6,,,,,,,2,,14,12,Completed,1.93,1.89
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Gojo B.,42,353,1,6,6,2,6,4,,,,,2,1,13,12,Completed,1.61,2.35
2025-04-23,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Cobolli F.,Marozsan F.,36,58,7,6,7,5,,,,,,,2,,14,11,Completed,2.3,1.62
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Goffin D.,39,49,6,3,3,6,1,0,,,,,1,1,10,9,Retired,1.75,2.1
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Nishikori K.,Vukic A.,64,83,6,4,3,6,6,3,,,,,2,1,15,13,Completed,1.38,3.07
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Dzumhur D.,Bellucci M.,63,66,4,6,6,4,6,2,,,,,2,1,16,12,Completed,1.86,1.95
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Medjedovic H.,51,61,6,4,6,7,6,4,,,,,2,1,18,15,Completed,2.26,1.65
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Diallo G.,Bergs Z.,78,50,6,1,6,2,,,,,,,2,,12,3,Completed,2.47,1.56
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Kecmanovic M.,43,47,6,4,7,6,,,,,,,2,,13,10,Completed,2.37,1.59
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Darderi L.,Halys Q.,46,52,6,4,6,4,,,,,,,2,,12,8,Completed,1.39,3.04
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Jarry N.,Altmaier D.,57,67,6,3,6,2,,,,,,,2,,12,5,Completed,2.22,1.67
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Norrie C.,Landaluce M.,91,148,6,7,7,5,6,4,,,,,2,1,19,16,Completed,1.3,3.57
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Arnaldi M.,Coric B.,44,104,4,6,6,4,7,5,,,,,2,1,17,15,Completed,1.74,2.1
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Van De Zandschulp B.,79,88,7,5,2,6,4,1,,,,,1,1,13,12,Retired,2.38,1.58
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Fonseca J.,Moller E.,65,114,6,2,6,3,,,,,,,2,,12,5,Completed,1.31,3.5
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Tien L.,45,69,6,1,1,6,7,6,,,,,2,1,14,13,Completed,1.76,2.08
2025-04-24,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Griekspoor T.,Kopriva V.,34,95,6,1,6,4,,,,,,,2,,12,5,Completed,1.3,3.62
