Datum,GamePk,Park,Heim,Gast,HeimF5,GastF5,HeimI1,GastI1,HeimR,GastR,HeimHits,GastHits,HeimHitsF5,GastHitsF5,HeimStarterId,HeimStarter,GastStarterId,GastStarter
2025-08-11,776790,Yankee Stadium,New York Yankees,Minnesota Twins,3,0,1,0,6,2,10,3,6,1,701542,Will Warren,805673,Zebby Matthews
2025-08-11,776784,Kauffman Stadium,Kansas City Royals,Washington Nationals,2,4,0,2,7,4,10,9,5,6,663559,Bailey Falter,676917,Cade Cavalli
2025-08-11,776781,Rate Field,Chicago White Sox,Detroit Tigers,1,1,0,0,1,2,4,8,3,5,665625,Elvis Peguero,663978,Chris Paddack
2025-08-11,776786,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,6,1,1,0,7,1,11,3,9,2,500779,Jose Quintana,571760,Andrew Heaney
2025-08-11,776783,Busch Stadium,St. Louis Cardinals,Colorado Rockies,1,0,0,0,3,2,9,5,5,0,571945,Miles Mikolas,801403,Chase Dollander
2025-08-11,776785,Globe Life Field,Texas Rangers,Arizona Diamondbacks,1,5,0,0,7,6,11,11,3,8,543135,Nathan Eovaldi,669194,Ryne Nelson
2025-08-11,776782,Daikin Park,Houston Astros,Boston Red Sox,7,2,0,2,7,6,10,10,8,3,664299,Cristian Javier,676979,Garrett Crochet
2025-08-11,776779,Angel Stadium,Los Angeles Angels,Los Angeles Dodgers,6,0,2,0,7,4,8,7,6,2,667755,José Soriano,808967,Yoshinobu Yamamoto
2025-08-11,776780,Oracle Park,San Francisco Giants,San Diego Padres,0,0,0,0,1,4,5,11,3,3,657277,Logan Webb,506433,Yu Darvish
2025-08-11,776787,Sutter Health Park,Athletics,Tampa Bay Rays,1,4,0,0,4,7,6,15,2,10,605488,Jeffrey Springs,686752,Ryan Pepiot
2025-08-12,776776,Oriole Park at Camden Yards,Baltimore Orioles,Seattle Mariners,0,1,0,1,0,1,5,6,2,4,665152,Dean Kremer,669923,George Kirby
2025-08-12,776777,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,3,0,0,0,6,1,10,5,6,1,663903,Brady Singer,624133,Ranger Suarez
2025-08-12,776778,Progressive Field,Cleveland Guardians,Miami Marlins,3,3,2,0,4,3,7,6,6,5,671106,Logan Allen,676083,Janson Junk
2025-08-12,776774,Yankee Stadium,New York Yankees,Minnesota Twins,5,1,1,1,9,1,11,1,6,1,607074,Carlos Rodón,701519,Travis Adams
2025-08-12,776768,Rogers Centre,Toronto Blue Jays,Chicago Cubs,4,0,1,0,5,1,12,4,8,1,621244,José Berríos,665871,Javier Assad
2025-08-12,776772,Citi Field,New York Mets,Atlanta Braves,10,5,0,1,13,5,16,8,11,8,605280,Clay Holmes,675911,Spencer Strider
2025-08-12,776770,Kauffman Stadium,Kansas City Royals,Washington Nationals,4,1,1,0,8,5,6,10,2,4,608379,Michael Wacha,680730,Mitchell Parker
2025-08-12,776773,Rate Field,Chicago White Sox,Detroit Tigers,5,1,0,0,9,6,13,8,8,1,672782,Yoendrys Gómez,656427,Jack Flaherty
2025-08-12,776771,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,6,0,1,0,14,0,15,4,7,1,642547,Freddy Peralta,694973,Paul Skenes
2025-08-12,776775,Busch Stadium,St. Louis Cardinals,Colorado Rockies,0,3,0,0,0,3,6,5,2,5,669461,Matthew Liberatore,607536,Kyle Freeland
2025-08-12,776764,Globe Life Field,Texas Rangers,Arizona Diamondbacks,2,1,0,0,2,3,4,8,3,4,683004,Jack Leiter,543101,Anthony DeSclafani
2025-08-12,776769,Daikin Park,Houston Astros,Boston Red Sox,0,2,0,0,1,14,9,13,5,1,681293,Spencer Arrighetti,669160,Dustin May
2025-08-12,776763,Angel Stadium,Los Angeles Angels,Los Angeles Dodgers,5,5,3,1,7,6,9,11,5,6,682989,Victor Mederos,686218,Emmet Sheehan
2025-08-12,776767,Oracle Park,San Francisco Giants,San Diego Padres,1,4,1,1,1,5,10,10,6,6,592662,Robbie Ray,641482,Nestor Cortes
2025-08-12,776762,Sutter Health Park,Athletics,Tampa Bay Rays,5,0,0,0,6,0,8,4,5,3,682052,Jacob Lopez,669358,Shane Baz
2025-08-13,776759,Kauffman Stadium,Kansas City Royals,Washington Nationals,6,7,2,5,7,8,12,10,7,7,607625,Seth Lugo,663623,Jake Irvin
2025-08-13,776754,Rate Field,Chicago White Sox,Detroit Tigers,0,0,0,0,0,1,2,5,1,2,681343,Shane Smith,675512,Troy Melton
2025-08-13,776755,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,6,3,0,0,12,5,12,12,8,8,605540,Brandon Woodruff,656605,Mitch Keller
2025-08-13,776758,Busch Stadium,St. Louis Cardinals,Colorado Rockies,5,2,0,0,5,6,9,12,9,6,700241,Michael McGreevy,596295,Austin Gomber
2025-08-13,776746,Globe Life Field,Texas Rangers,Arizona Diamondbacks,3,2,1,0,4,6,7,9,5,7,518876,Merrill Kelly,668678,Zac Gallen
2025-08-13,776749,Oracle Park,San Francisco Giants,San Diego Padres,0,10,0,0,1,11,5,14,3,9,678906,Kai-Wei Teng,601713,Nick Pivetta
2025-08-13,776765,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,1,0,0,0,8,0,10,3,4,2,668881,Hunter Greene,650911,Cristopher Sánchez
2025-08-13,776761,Oriole Park at Camden Yards,Baltimore Orioles,Seattle Mariners,0,0,0,0,4,3,9,6,2,2,669432,Trevor Rogers,669302,Logan Gilbert
2025-08-13,776766,Progressive Field,Cleveland Guardians,Miami Marlins,4,6,1,4,4,13,5,17,3,8,668909,Gavin Williams,691587,Eury Pérez
2025-08-13,776760,Yankee Stadium,New York Yankees,Minnesota Twins,1,1,0,0,1,4,5,8,3,2,693645,Cam Schlittler,657746,Joe Ryan
2025-08-13,776757,Rogers Centre,Toronto Blue Jays,Chicago Cubs,0,2,0,0,1,4,2,6,0,3,592332,Kevin Gausman,690990,Cade Horton
2025-08-13,776753,Daikin Park,Houston Astros,Boston Red Sox,2,1,2,0,4,1,4,8,2,4,686613,Hunter Brown,621111,Walker Buehler
2025-08-13,776756,Citi Field,New York Mets,Atlanta Braves,6,9,3,0,6,11,12,8,9,7,656849,David Peterson,471911,Carlos Carrasco
2025-08-13,776752,Angel Stadium,Los Angeles Angels,Los Angeles Dodgers,4,5,0,3,6,5,8,7,5,7,543294,Kyle Hendricks,660271,Shohei Ohtani
2025-08-13,776751,Sutter Health Park,Athletics,Tampa Bay Rays,2,6,0,4,2,8,4,12,3,7,669372,J.T. Ginn,656876,Drew Rasmussen
2025-08-14,776750,Oriole Park at Camden Yards,Baltimore Orioles,Seattle Mariners,5,0,0,0,5,3,4,8,4,2,608372,Tomoyuki Sugano,688138,Logan Evans
2025-08-14,776747,Rogers Centre,Toronto Blue Jays,Chicago Cubs,0,0,0,0,2,1,3,6,1,1,453286,Max Scherzer,571510,Matthew Boyd
2025-08-14,776745,Progressive Field,Cleveland Guardians,Miami Marlins,5,4,3,3,9,4,10,7,6,5,676440,Tanner Bibee,665795,Edward Cabrera
2025-08-14,776743,Nationals Park,Washington Nationals,Philadelphia Phillies,1,2,0,0,3,2,6,10,3,6,695418,Brad Lord,666200,Jesús Luzardo
2025-08-14,776748,Citi Field,New York Mets,Atlanta Braves,1,1,0,0,3,4,6,9,3,4,673540,Kodai Senga,693821,Bryce Elder
2025-08-14,776744,Target Field,Minnesota Twins,Detroit Tigers,3,2,0,0,3,4,7,6,6,2,641927,Bailey Ober,669373,Tarik Skubal
2025-08-14,776742,Coors Field,Colorado Rockies,Arizona Diamondbacks,1,7,0,3,2,8,9,9,5,6,687134,Bradley Blalock,593958,Eduardo Rodriguez
2025-08-15,776737,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,2,3,6,6,3,3,607067,Colin Rea,677952,Braxton Ashcraft
2025-08-15,776740,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,8,8,1,0,8,10,9,17,9,13,607259,Nick Martinez,694819,Jacob Misiorowski
2025-08-15,776739,Nationals Park,Washington Nationals,Philadelphia Phillies,2,2,1,2,2,6,6,6,4,4,669022,MacKenzie Gore,554430,Zack Wheeler
2025-08-15,776735,Rogers Centre,Toronto Blue Jays,Texas Rangers,0,3,0,0,6,5,8,5,2,4,605135,Chris Bassitt,594798,Jacob deGrom
2025-08-15,776736,Citi Field,New York Mets,Seattle Mariners,6,4,1,1,9,11,12,16,9,6,640455,Sean Manaea,622491,Luis Castillo
2025-08-15,776738,Progressive Field,Cleveland Guardians,Atlanta Braves,0,1,0,0,0,2,2,8,1,4,676282,Joey Cantillo,694462,Hurston Waldrep
2025-08-15,776741,Fenway Park,Boston Red Sox,Miami Marlins,0,1,0,0,2,1,3,9,1,5,608337,Lucas Giolito,645261,Sandy Alcantara
2025-08-15,776733,Daikin Park,Houston Astros,Baltimore Orioles,0,3,0,0,0,7,1,13,0,6,664285,Framber Valdez,687064,Brandon Young
2025-08-15,776732,Target Field,Minnesota Twins,Detroit Tigers,0,7,0,5,0,7,2,10,1,8,701487,Pierson Ohl,450203,Charlie Morton
2025-08-15,776728,Kauffman Stadium,Kansas City Royals,Chicago White Sox,2,1,1,0,3,1,8,7,6,4,702070,Noah Cameron,650644,Aaron Civale
2025-08-15,776731,Busch Stadium,St. Louis Cardinals,New York Yankees,0,4,0,3,3,4,6,7,2,6,669467,Andre Pallante,661563,Luis Gil
2025-08-15,776730,Coors Field,Colorado Rockies,Arizona Diamondbacks,4,2,1,0,4,3,8,6,8,4,685299,Tanner Gordon,694297,Brandon Pfaadt
2025-08-15,776734,Sutter Health Park,Athletics,Los Angeles Angels,6,3,1,0,10,3,14,5,9,5,678022,Jack Perkins,579328,Yusei Kikuchi
2025-08-15,776727,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,2,1,0,0,3,2,4,4,3,1,477132,Clayton Kershaw,593974,Wandy Peralta
2025-08-15,776729,Oracle Park,San Francisco Giants,Tampa Bay Rays,6,6,1,0,6,7,9,10,6,7,694738,Landen Roupp,671212,Joe Boyle
2025-08-16,776719,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,3,1,9,5,5,1,684007,Shota Imanaga,681347,Mike Burrows
2025-08-16,776723,Rogers Centre,Toronto Blue Jays,Texas Rangers,11,1,0,0,14,2,18,7,12,4,641778,Eric Lauer,571578,Patrick Corbin
2025-08-16,776725,Nationals Park,Washington Nationals,Philadelphia Phillies,2,0,0,0,2,0,7,8,4,7,676917,Cade Cavalli,592836,Taijuan Walker
2025-08-16,776726,Citi Field,New York Mets,Seattle Mariners,1,0,0,0,3,1,10,4,4,2,690997,Nolan McLean,693433,Bryan Woo
2025-08-16,776724,Fenway Park,Boston Red Sox,Miami Marlins,7,1,2,0,7,5,9,8,8,2,678394,Brayan Bello,615698,Cal Quantrill
2025-08-16,776721,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,0,1,0,0,5,6,9,8,3,2,641793,Zack Littell,682990,Quinn Priester
2025-08-16,776722,Daikin Park,Houston Astros,Baltimore Orioles,3,2,0,0,5,4,8,7,7,3,669920,Jason Alexander,670329,Rico Garcia
2025-08-16,776720,Progressive Field,Cleveland Guardians,Atlanta Braves,1,8,0,0,1,10,6,14,3,10,677944,Slade Cecconi,666214,Joey Wentz
2025-08-16,776712,Kauffman Stadium,Kansas City Royals,Chicago White Sox,5,0,1,0,6,2,10,8,7,3,547179,Michael Lorenzen,680732,Sean Burke
2025-08-16,776716,Target Field,Minnesota Twins,Detroit Tigers,3,2,0,1,5,8,8,12,3,6,805673,Zebby Matthews,663554,Casey Mize
2025-08-16,776713,Busch Stadium,St. Louis Cardinals,New York Yankees,5,6,1,2,8,12,12,15,6,9,543243,Sonny Gray,608331,Max Fried
2025-08-16,776715,Coors Field,Colorado Rockies,Arizona Diamondbacks,2,5,0,1,10,7,12,9,6,6,801403,Chase Dollander,669194,Ryne Nelson
2025-08-16,776711,Oracle Park,San Francisco Giants,Tampa Bay Rays,0,0,0,0,1,2,7,6,4,1,434378,Justin Verlander,605288,Adrian Houser
2025-08-16,776717,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,6,0,3,0,6,0,5,6,3,4,605483,Blake Snell,656302,Dylan Cease
2025-08-16,776718,Sutter Health Park,Athletics,Los Angeles Angels,5,1,2,0,7,2,8,7,5,5,806960,Luis Morales,542881,Tyler Anderson
2025-08-17,776708,Nationals Park,Washington Nationals,Philadelphia Phillies,6,8,0,1,9,11,13,13,8,11,680730,Mitchell Parker,605400,Aaron Nola
2025-08-17,776714,Fenway Park,Boston Red Sox,Miami Marlins,2,1,0,0,3,5,7,8,2,2,676979,Garrett Crochet,676083,Janson Junk
2025-08-17,776710,Rogers Centre,Toronto Blue Jays,Texas Rangers,1,6,0,0,4,10,7,15,3,10,621244,José Berríos,543135,Nathan Eovaldi
2025-08-17,776706,Progressive Field,Cleveland Guardians,Atlanta Braves,4,3,0,0,4,5,10,10,7,6,671106,Logan Allen,607200,Erick Fedde
2025-08-17,776709,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,0,0,0,0,3,2,8,5,3,3,671096,Andrew Abbott,500779,Jose Quintana
2025-08-17,776705,Daikin Park,Houston Astros,Baltimore Orioles,0,5,0,0,0,12,6,14,2,8,664299,Cristian Javier,665152,Dean Kremer
2025-08-17,776700,Target Field,Minnesota Twins,Detroit Tigers,8,1,0,0,8,1,9,3,8,3,641672,Thomas Hatch,663978,Chris Paddack
2025-08-17,776702,Kauffman Stadium,Kansas City Royals,Chicago White Sox,0,1,0,1,6,2,8,9,0,5,686701,Ryan Bergert,663436,Davis Martin
2025-08-17,776698,Busch Stadium,St. Louis Cardinals,New York Yankees,3,3,0,0,4,8,7,9,6,4,571945,Miles Mikolas,701542,Will Warren
2025-08-17,776704,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,2,1,0,0,4,3,6,9,2,5,665871,Javier Assad,669387,Carmen Mlodzinski
2025-08-17,776701,Coors Field,Colorado Rockies,Arizona Diamondbacks,1,0,0,0,6,5,9,13,3,4,622608,Antonio Senzatela,622503,Nabil Crismatt
2025-08-17,776699,Sutter Health Park,Athletics,Los Angeles Angels,3,5,1,3,5,11,11,11,6,8,605488,Jeffrey Springs,667755,José Soriano
2025-08-17,776703,Oracle Park,San Francisco Giants,Tampa Bay Rays,0,0,0,0,7,1,11,5,2,2,657277,Logan Webb,686752,Ryan Pepiot
2025-08-17,776697,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,4,2,4,0,5,4,6,10,3,6,607192,Tyler Glasnow,506433,Yu Darvish
2025-08-17,776707,Journey Bank Ballpark,New York Mets,Seattle Mariners,7,1,0,0,7,3,14,10,12,5,605280,Clay Holmes,669923,George Kirby
2025-08-18,777459,Wrigley Field,Chicago Cubs,Milwaukee Brewers,0,2,0,0,0,7,2,9,1,5,690990,Cade Horton,642547,Freddy Peralta
2025-08-18,776692,Comerica Park,Detroit Tigers,Houston Astros,5,0,0,0,10,0,13,5,7,3,656427,Jack Flaherty,681293,Spencer Arrighetti
2025-08-18,776694,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,2,2,0,0,5,2,6,6,5,5,694973,Paul Skenes,592332,Kevin Gausman
2025-08-18,776688,loanDepot park,Miami Marlins,St. Louis Cardinals,2,3,1,0,3,8,6,10,3,3,691587,Eury Pérez,669461,Matthew Liberatore
2025-08-18,776689,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,6,0,0,0,12,7,22,9,13,3,624133,Ranger Suarez,669302,Logan Gilbert
2025-08-18,776695,Fenway Park,Boston Red Sox,Baltimore Orioles,0,2,0,0,3,6,6,12,3,7,669160,Dustin May,669432,Trevor Rogers
2025-08-18,776696,Truist Park,Atlanta Braves,Chicago White Sox,1,7,0,0,9,13,15,19,5,11,675911,Spencer Strider,672782,Yoendrys Gómez
2025-08-18,776690,Kauffman Stadium,Kansas City Royals,Texas Rangers,4,1,1,0,4,3,8,11,7,6,608379,Michael Wacha,683004,Jack Leiter
2025-08-18,776693,Coors Field,Colorado Rockies,Los Angeles Dodgers,2,2,0,0,4,3,6,8,2,6,607536,Kyle Freeland,808967,Yoshinobu Yamamoto
2025-08-18,776681,Angel Stadium,Los Angeles Angels,Cincinnati Reds,1,3,1,2,1,4,8,11,4,9,682989,Victor Mederos,663903,Brady Singer
2025-08-18,776682,Chase Field,Arizona Diamondbacks,Cleveland Guardians,0,3,0,0,1,3,6,5,2,5,668678,Zac Gallen,668909,Gavin Williams
2025-08-18,776683,Petco Park,San Diego Padres,San Francisco Giants,0,4,0,4,3,4,6,8,1,7,641482,Nestor Cortes,592662,Robbie Ray
2025-08-19,776691,Wrigley Field,Chicago Cubs,Milwaukee Brewers,5,2,2,0,6,4,8,8,5,4,571510,Matthew Boyd,694477,Chad Patrick
2025-08-19,776676,Wrigley Field,Chicago Cubs,Milwaukee Brewers,3,1,0,1,4,1,9,7,7,4,592791,Jameson Taillon,605540,Brandon Woodruff
2025-08-19,776685,Comerica Park,Detroit Tigers,Houston Astros,0,0,0,0,1,0,5,4,5,3,669373,Tarik Skubal,686613,Hunter Brown
2025-08-19,776679,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,1,5,0,3,3,7,8,10,2,7,656605,Mitch Keller,453286,Max Scherzer
2025-08-19,776686,loanDepot park,Miami Marlins,St. Louis Cardinals,2,6,0,1,4,7,5,12,2,11,665795,Edward Cabrera,700241,Michael McGreevy
2025-08-19,776678,Nationals Park,Washington Nationals,New York Mets,0,5,0,0,1,8,5,11,1,7,663623,Jake Irvin,656849,David Peterson
2025-08-19,776680,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,4,1,1,0,6,4,7,7,4,5,650911,Cristopher Sánchez,682243,Bryce Miller
2025-08-19,776684,Fenway Park,Boston Red Sox,Baltimore Orioles,1,3,0,0,3,4,8,6,5,6,621111,Walker Buehler,608372,Tomoyuki Sugano
2025-08-19,776687,Truist Park,Atlanta Braves,Chicago White Sox,4,8,2,0,11,10,13,11,7,9,693821,Bryce Elder,681343,Shane Smith
2025-08-19,776677,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,2,10,0,3,3,13,8,16,4,10,669358,Shane Baz,607074,Carlos Rodón
2025-08-19,776675,Kauffman Stadium,Kansas City Royals,Texas Rangers,1,2,1,1,5,2,6,4,1,3,607625,Seth Lugo,518876,Merrill Kelly
2025-08-19,776674,Target Field,Minnesota Twins,Athletics,3,5,0,0,3,6,6,11,4,7,657746,Joe Ryan,682052,Jacob Lopez
2025-08-19,776671,Coors Field,Colorado Rockies,Los Angeles Dodgers,2,7,0,2,4,11,8,18,5,12,596295,Austin Gomber,686218,Emmet Sheehan
2025-08-19,776668,Angel Stadium,Los Angeles Angels,Cincinnati Reds,1,4,1,0,4,6,9,11,4,8,543294,Kyle Hendricks,668881,Hunter Greene
2025-08-19,776672,Chase Field,Arizona Diamondbacks,Cleveland Guardians,4,4,0,0,6,5,9,8,6,5,593958,Eduardo Rodriguez,676440,Tanner Bibee
2025-08-19,776667,Petco Park,San Diego Padres,San Francisco Giants,4,1,1,1,5,1,9,4,6,3,601713,Nick Pivetta,678906,Kai-Wei Teng
2025-08-20,776661,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,2,1,2,1,2,1,8,3,5,2,670912,Johan Oviedo,605135,Chris Bassitt
2025-08-20,776662,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,3,1,1,1,11,2,20,5,12,3,666200,Jesús Luzardo,622491,Luis Castillo
2025-08-20,776673,Comerica Park,Detroit Tigers,Houston Astros,7,2,6,0,7,2,7,5,7,3,450203,Charlie Morton,664285,Framber Valdez
2025-08-20,776658,Chase Field,Arizona Diamondbacks,Cleveland Guardians,1,2,1,1,3,2,9,6,6,5,694297,Brandon Pfaadt,800048,Parker Messick
2025-08-20,776670,loanDepot park,Miami Marlins,St. Louis Cardinals,4,1,0,0,6,2,9,5,7,3,645261,Sandy Alcantara,669467,Andre Pallante
2025-08-20,776659,Nationals Park,Washington Nationals,New York Mets,5,1,0,0,5,4,7,8,5,5,695418,Brad Lord,673540,Kodai Senga
2025-08-20,776669,Truist Park,Atlanta Braves,Chicago White Sox,1,0,0,0,1,0,4,4,3,3,694462,Hurston Waldrep,527048,Martín Pérez
2025-08-20,776664,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,0,2,0,1,4,6,6,9,0,5,656876,Drew Rasmussen,693645,Cam Schlittler
2025-08-20,776666,Kauffman Stadium,Kansas City Royals,Texas Rangers,3,2,3,1,3,6,8,12,6,3,702070,Noah Cameron,676961,Caleb Boushley
2025-08-20,776665,Target Field,Minnesota Twins,Athletics,2,2,0,0,2,4,11,6,7,2,641927,Bailey Ober,669372,J.T. Ginn
2025-08-20,776663,Wrigley Field,Chicago Cubs,Milwaukee Brewers,3,1,0,0,4,3,4,6,1,3,607067,Colin Rea,694819,Jacob Misiorowski
2025-08-20,776660,Coors Field,Colorado Rockies,Los Angeles Dodgers,5,0,0,0,8,3,16,6,11,3,685299,Tanner Gordon,660271,Shohei Ohtani
2025-08-20,776652,Angel Stadium,Los Angeles Angels,Cincinnati Reds,1,1,0,0,2,1,5,7,2,5,579328,Yusei Kikuchi,607259,Nick Martinez
2025-08-20,776656,Petco Park,San Diego Padres,San Francisco Giants,6,1,1,0,8,1,10,4,6,4,676664,JP Sears,694738,Landen Roupp
2025-08-21,776653,Target Field,Minnesota Twins,Athletics,2,6,0,0,3,8,5,12,3,7,570632,José Ureña,678022,Jack Perkins
2025-08-21,776657,Kauffman Stadium,Kansas City Royals,Texas Rangers,5,4,0,0,6,4,9,10,8,9,547179,Michael Lorenzen,571578,Patrick Corbin
2025-08-21,776651,Wrigley Field,Chicago Cubs,Milwaukee Brewers,1,2,0,0,1,4,5,7,3,3,684007,Shota Imanaga,682990,Quinn Priester
2025-08-21,776644,Coors Field,Colorado Rockies,Los Angeles Dodgers,2,8,1,2,5,9,10,12,4,10,801403,Chase Dollander,477132,Clayton Kershaw
2025-08-21,776650,Nationals Park,Washington Nationals,New York Mets,4,3,0,1,9,3,9,7,4,6,669022,MacKenzie Gore,640455,Sean Manaea
2025-08-21,776642,Petco Park,San Diego Padres,San Francisco Giants,8,2,0,0,8,4,10,7,8,4,656302,Dylan Cease,434378,Justin Verlander
2025-08-21,776655,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,1,7,0,2,2,7,9,12,5,9,687064,Brandon Young,669920,Jason Alexander
2025-08-21,776654,Yankee Stadium,New York Yankees,Boston Red Sox,3,2,0,0,3,6,8,10,6,4,661563,Luis Gil,608337,Lucas Giolito
2025-08-21,776631,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,3,6,1,0,4,7,10,10,6,9,671212,Joe Boyle,543243,Sonny Gray
2025-08-22,776637,PNC Park,Pittsburgh Pirates,Colorado Rockies,5,0,2,0,9,0,14,3,9,1,677952,Braxton Ashcraft,622608,Antonio Senzatela
2025-08-22,776648,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,1,3,0,3,4,5,8,8,5,3,592836,Taijuan Walker,676917,Cade Cavalli
2025-08-22,776643,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,3,7,0,0,7,10,13,10,5,5,700249,Cade Povich,621121,Lance McCullers Jr.
2025-08-22,776647,Yankee Stadium,New York Yankees,Boston Red Sox,0,0,0,0,0,1,3,6,2,4,608331,Max Fried,678394,Brayan Bello
2025-08-22,776649,Comerica Park,Detroit Tigers,Kansas City Royals,1,3,0,0,7,5,12,11,2,9,663554,Casey Mize,686701,Ryan Bergert
2025-08-22,776646,loanDepot park,Miami Marlins,Toronto Blue Jays,1,3,0,3,2,5,4,9,1,6,687473,Ryan Gusto,669456,Shane Bieber
2025-08-22,776645,Truist Park,Atlanta Braves,New York Mets,2,7,0,0,7,12,10,21,3,13,666214,Joey Wentz,690997,Nolan McLean
2025-08-22,776633,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,7,1,1,0,10,6,16,9,12,3,605288,Adrian Houser,571945,Miles Mikolas
2025-08-22,776639,Rate Field,Chicago White Sox,Minnesota Twins,4,4,1,0,7,9,12,12,8,5,650644,Aaron Civale,805673,Zebby Matthews
2025-08-22,776641,Globe Life Field,Texas Rangers,Cleveland Guardians,1,1,0,0,4,3,7,7,2,3,543135,Nathan Eovaldi,677944,Slade Cecconi
2025-08-22,776634,American Family Field,Milwaukee Brewers,San Francisco Giants,2,2,0,1,5,4,7,5,4,2,500779,Jose Quintana,687931,Carson Whisenhunt
2025-08-22,776640,Angel Stadium,Los Angeles Angels,Chicago Cubs,1,2,0,1,2,3,3,5,2,3,542881,Tyler Anderson,665871,Javier Assad
2025-08-22,776635,Chase Field,Arizona Diamondbacks,Cincinnati Reds,4,2,1,0,6,5,8,6,5,3,669194,Ryne Nelson,641793,Zack Littell
2025-08-22,776636,Petco Park,San Diego Padres,Los Angeles Dodgers,2,1,0,0,2,1,7,3,6,1,506433,Yu Darvish,605483,Blake Snell
2025-08-22,776638,T-Mobile Park,Seattle Mariners,Athletics,1,1,0,1,3,2,5,5,2,1,693433,Bryan Woo,806960,Luis Morales
2025-08-23,776627,Yankee Stadium,New York Yankees,Boston Red Sox,1,5,0,0,1,12,7,17,5,8,701542,Will Warren,676979,Garrett Crochet
2025-08-23,776630,loanDepot park,Miami Marlins,Toronto Blue Jays,0,1,0,0,6,7,10,12,1,4,676083,Janson Junk,621244,José Berríos
2025-08-23,776628,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,6,1,0,0,6,4,8,9,6,3,605400,Aaron Nola,680730,Mitchell Parker
2025-08-23,776625,Comerica Park,Detroit Tigers,Kansas City Royals,3,1,0,0,4,2,9,8,7,5,663978,Chris Paddack,608379,Michael Wacha
2025-08-23,776632,PNC Park,Pittsburgh Pirates,Colorado Rockies,5,0,0,0,5,1,11,6,7,2,681347,Mike Burrows,607536,Kyle Freeland
2025-08-23,776629,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,7,7,3,5,8,9,9,11,7,7,665152,Dean Kremer,664299,Cristian Javier
2025-08-23,776623,Globe Life Field,Texas Rangers,Cleveland Guardians,9,0,0,0,10,0,10,3,8,2,683004,Jack Leiter,671106,Logan Allen
2025-08-23,776619,Rate Field,Chicago White Sox,Minnesota Twins,6,2,0,0,7,3,10,7,8,5,663436,Davis Martin,690953,Mick Abel
2025-08-23,776621,American Family Field,Milwaukee Brewers,San Francisco Giants,1,0,0,0,1,7,7,10,4,2,642547,Freddy Peralta,657277,Logan Webb
2025-08-23,776626,Truist Park,Atlanta Braves,New York Mets,2,3,0,0,2,9,5,11,2,5,615698,Cal Quantrill,605280,Clay Holmes
2025-08-23,776622,Chase Field,Arizona Diamondbacks,Cincinnati Reds,8,0,3,0,10,1,14,7,9,4,656222,Jalen Beeks,671096,Andrew Abbott
2025-08-23,776617,Petco Park,San Diego Padres,Los Angeles Dodgers,3,0,0,0,5,1,3,2,2,0,641482,Nestor Cortes,607192,Tyler Glasnow
